X1,X2,X3,X4,X5
12769,2011/4/15,23179,2.89,6
12769,2011/4/15,23178,2.89,6
12769,2011/4/15,22494,1.25,12
12769,2011/4/15,21260,3.25,6
12769,2011/4/15,21906,6.75,6
12769,2011/4/15,84971S,0.85,24
12769,2011/4/15,23054,8.25,2
12769,2011/4/15,23053,8.25,2
12769,2011/4/15,23050,8.25,2
12769,2011/4/15,23051,8.25,2
12769,2011/4/15,23049,8.25,2
12769,2011/4/15,23052,8.25,2
12769,2011/4/15,22488,1.65,12
14323,2011/4/15,22851,0.85,12
14323,2011/4/15,21078,0.85,12
14323,2011/4/15,22907,0.85,24
14323,2011/4/15,22413,2.95,6
14323,2011/4/15,84991,0.55,24
14323,2011/4/15,84987,1.45,12
14323,2011/4/15,21870,1.25,12
14323,2011/4/15,21872,1.25,12
14323,2011/4/15,22697,2.95,6
14323,2011/4/15,22698,2.95,6
14323,2011/4/15,22423,12.75,2
14323,2011/4/15,22960,4.25,6
14323,2011/4/15,22652,1.65,10
14323,2011/4/15,22419,0.42,12
14323,2011/4/15,22420,0.42,12
14323,2011/4/15,22421,0.42,12
14323,2011/4/15,23076,1.25,24
14323,2011/4/15,22564,1.25,12
14323,2011/4/15,22699,2.95,6
18079,2011/4/15,22710,0.34,200
18079,2011/4/15,22047,0.34,200
18079,2011/4/15,23230,0.34,200
18079,2011/4/15,23232,0.34,200
18079,2011/4/15,22375,4.25,1
18079,2011/4/15,22568,3.75,1
18079,2011/4/15,22998,0.36,480
18079,2011/4/15,22999,0.42,192
18079,2011/4/15,22996,0.36,480
18079,2011/4/15,23002,0.42,72
18079,2011/4/15,22999,0.42,216
18079,2011/4/15,22994,0.42,192
18079,2011/4/15,23003,0.42,192
18079,2011/4/15,22995,0.42,192
18079,2011/4/15,22419,0.36,250
18079,2011/4/15,21259,5.95,1
18079,2011/4/15,22425,4.95,1
18079,2011/4/15,22616,0.29,120
18079,2011/4/15,22754,0.72,72
18079,2011/4/15,10002,0.85,62
18079,2011/4/15,22755,0.72,96
18079,2011/4/15,84535A,0.42,320
18079,2011/4/15,23208,1.65,1
18079,2011/4/15,22558,1.65,2
18079,2011/4/15,22091,1.25,18
18079,2011/4/15,10133,0.85,70
18079,2011/4/15,22108,3.75,1
18079,2011/4/15,22207,4.25,1
18079,2011/4/15,16202E,0.5,10
12639,2011/4/15,22563,1.25,12
12639,2011/4/15,22562,1.25,12
12639,2011/4/15,15058A,7.95,2
12639,2011/4/15,22605,14.95,1
12639,2011/4/15,22960,4.25,6
12639,2011/4/15,22962,0.85,12
12639,2011/4/15,84997D,4.15,4
12639,2011/4/15,21559,2.55,6
12639,2011/4/15,22384,1.65,10
12639,2011/4/15,20728,1.65,10
12639,2011/4/15,20725,1.65,10
12639,2011/4/15,84380,1.25,12
12639,2011/4/15,84375,2.1,12
12639,2011/4/15,22955,2.1,12
12639,2011/4/15,22956,2.1,12
12639,2011/4/15,22776,9.95,1
12639,2011/4/15,47367B,3.75,4
12639,2011/4/15,21880,0.65,12
12639,2011/4/15,22556,1.65,12
12639,2011/4/15,21889,1.25,12
12639,2011/4/15,21124,1.25,24
12639,2011/4/15,POST,40,3
14700,2011/4/15,22520,0.85,1
14700,2011/4/15,22522,0.85,1
14700,2011/4/15,22083,2.95,6
14700,2011/4/15,22085,2.95,5
14700,2011/4/15,22088,2.95,7
14700,2011/4/15,21746,1.25,2
14700,2011/4/15,21363,4.95,4
14700,2011/4/15,22138,4.95,6
14700,2011/4/15,22617,4.95,4
14700,2011/4/15,21509,0.42,12
14700,2011/4/15,21671,1.25,12
14700,2011/4/15,21672,1.25,12
14700,2011/4/15,21670,1.25,12
14700,2011/4/15,21668,1.25,12
14700,2011/4/15,21669,1.25,12
14700,2011/4/15,21673,1.25,12
14700,2011/4/15,22775,1.25,12
14700,2011/4/15,22772,1.25,12
14700,2011/4/15,22771,1.25,12
14700,2011/4/15,22774,1.25,12
14700,2011/4/15,22805,1.25,12
14700,2011/4/15,22773,1.25,12
14700,2011/4/15,22423,12.75,2
14700,2011/4/15,21561,2.55,6
14700,2011/4/15,22087,2.95,7
14700,2011/4/15,20750,7.95,4
14700,2011/4/15,22352,2.55,12
14700,2011/4/15,22752,8.5,4
14700,2011/4/15,20749,7.95,8
14700,2011/4/15,22386,2.08,10
14700,2011/4/15,85099B,2.08,10
14700,2011/4/15,21931,2.08,10
14700,2011/4/15,21559,2.55,6
14700,2011/4/15,21558,2.55,12
14700,2011/4/15,22385,2.08,2
14700,2011/4/15,21934,1.65,10
14700,2011/4/15,22355,0.85,10
14700,2011/4/15,20724,0.85,10
14700,2011/4/15,22526,12.75,2
14700,2011/4/15,20702,4.25,4
18094,2011/4/15,20914,2.95,6
18094,2011/4/15,21870,1.25,12
18094,2011/4/15,21877,1.25,12
18094,2011/4/15,21874,1.25,12
18094,2011/4/15,21164,2.95,24
18094,2011/4/15,82578,0.55,48
18094,2011/4/15,82581,0.55,48
18094,2011/4/15,82580,0.55,48
18094,2011/4/15,21770,4.95,2
18094,2011/4/15,21165,1.69,12
18094,2011/4/15,85152,2.1,12
18094,2011/4/15,21175,2.55,24
18094,2011/4/15,21166,2.08,24
18094,2011/4/15,21181,2.1,12
18094,2011/4/15,82482,2.1,36
18094,2011/4/15,22030,0.42,24
18094,2011/4/15,21232,1.25,36
18094,2011/4/15,21231,1.25,36
18094,2011/4/15,22611,4.95,12
13720,2011/4/15,21622,4.95,4
13720,2011/4/15,21623,9.95,2
13720,2011/4/15,22611,4.95,3
13720,2011/4/15,21626,1.95,12
13720,2011/4/15,22499,5.95,3
13720,2011/4/15,22115,2.95,6
13720,2011/4/15,22358,2.95,6
13720,2011/4/15,22357,4.25,4
13720,2011/4/15,22084,2.95,6
14056,2011/4/15,23052,8.25,3
14056,2011/4/15,23051,8.25,3
14056,2011/4/15,23050,8.25,4
14056,2011/4/15,23194,2.25,3
14056,2011/4/15,22999,0.42,24
14056,2011/4/15,22998,0.42,24
14056,2011/4/15,23000,0.42,24
14056,2011/4/15,22692,7.95,1
14056,2011/4/15,20717,1.25,5
14056,2011/4/15,22521,0.85,1
14056,2011/4/15,22523,0.85,1
14056,2011/4/15,22522,0.85,1
14056,2011/4/15,22520,0.85,2
14056,2011/4/15,21871,1.25,6
14056,2011/4/15,22441,2.1,2
14056,2011/4/15,22549,1.45,1
14056,2011/4/15,20914,2.95,5
14056,2011/4/15,21399,0.39,12
14056,2011/4/15,21398,0.39,6
14056,2011/4/15,22900,3.25,5
14056,2011/4/15,20725,1.65,2
14056,2011/4/15,22382,1.65,4
14056,2011/4/15,22993,1.25,1
14056,2011/4/15,23206,1.65,3
14056,2011/4/15,23208,1.65,4
14056,2011/4/15,23207,1.65,3
14056,2011/4/15,21507,0.42,12
14056,2011/4/15,22714,0.42,12
14056,2011/4/15,22716,0.42,12
14056,2011/4/15,85017B,0.85,1
14056,2011/4/15,22630,1.95,4
14056,2011/4/15,22629,1.95,4
14056,2011/4/15,22558,1.65,4
14056,2011/4/15,22088,2.95,4
14056,2011/4/15,22659,1.95,2
14056,2011/4/15,21790,0.85,2
14056,2011/4/15,22326,2.95,3
14056,2011/4/15,22328,2.95,3
14056,2011/4/15,22691,7.95,1
14056,2011/4/15,21523,7.95,2
14056,2011/4/15,48116,7.95,1
18213,2011/4/17,20972,1.25,12
18213,2011/4/17,20977,1.25,16
18213,2011/4/17,23077,1.25,20
18213,2011/4/17,16161P,0.42,25
18213,2011/4/17,22711,0.42,25
18213,2011/4/17,21497,0.42,25
18213,2011/4/17,16156S,0.42,25
18213,2011/4/17,22646,1.45,12
18213,2011/4/17,22969,1.45,12
18213,2011/4/17,21169,1.69,12
18213,2011/4/17,21907,2.1,12
18213,2011/4/17,84970S,0.85,12
18213,2011/4/17,85123A,2.95,6
18213,2011/4/17,84755,0.65,16
18213,2011/4/17,22822,5.95,2
17029,2011/4/17,85099B,1.79,200
13220,2011/4/17,21922,6.95,12
15985,2011/4/17,21080,0.85,24
15985,2011/4/17,22844,8.5,2
15985,2011/4/17,22700,2.95,6
15985,2011/4/17,22702,2.1,6
15985,2011/4/17,21165,1.69,12
15985,2011/4/17,22477,1.25,20
15985,2011/4/17,22918,0.65,24
15985,2011/4/17,22921,0.65,24
15985,2011/4/17,22920,0.65,24
15985,2011/4/17,22917,0.65,24
15985,2011/4/17,22916,0.65,24
15985,2011/4/17,22919,0.65,24
15985,2011/4/17,21894,1.25,24
15985,2011/4/17,85053,2.1,12
15985,2011/4/17,20914,2.95,12
15985,2011/4/17,20752,2.1,12
15985,2011/4/17,20754,2.1,18
15985,2011/4/17,22558,1.45,48
15985,2011/4/17,22567,1.25,48
15985,2011/4/17,82578,0.55,48
15985,2011/4/17,82580,0.42,250
15985,2011/4/17,21609,2.55,48
15985,2011/4/17,21868,1.25,24
15985,2011/4/17,21900,0.65,48
15985,2011/4/17,21899,0.65,24
15985,2011/4/17,22082,1.65,24
15985,2011/4/17,22081,1.65,24
12681,2011/4/17,22992,1.95,12
12681,2011/4/17,23076,1.25,48
12681,2011/4/17,23155,0.83,24
12681,2011/4/17,23158,2.08,24
12681,2011/4/17,23159,2.08,12
12681,2011/4/17,22326,2.95,12
12681,2011/4/17,84077,0.29,48
12681,2011/4/17,22427,5.95,3
12681,2011/4/17,22024,0.42,12
12681,2011/4/17,22037,0.42,12
12681,2011/4/17,22027,0.42,12
12681,2011/4/17,21786,0.42,24
12681,2011/4/17,22976,1.25,12
12681,2011/4/17,21238,0.85,8
12681,2011/4/17,21240,0.85,8
12681,2011/4/17,20719,0.85,10
12681,2011/4/17,21578,2.25,6
12681,2011/4/17,22312,2.95,6
12681,2011/4/17,22365,7.95,4
12681,2011/4/17,22556,1.65,12
12681,2011/4/17,22652,1.65,10
12681,2011/4/17,22895,3.25,6
12681,2011/4/17,22620,1.45,12
12681,2011/4/17,21731,1.65,24
12681,2011/4/17,48138,7.95,2
12681,2011/4/17,21719,0.85,12
12681,2011/4/17,POST,18,2
17990,2011/4/17,22652,1.65,20
17990,2011/4/17,23232,0.42,25
17990,2011/4/17,22711,0.42,25
17990,2011/4/17,22904,2.95,12
17990,2011/4/17,21703,0.42,24
17990,2011/4/17,22999,0.42,24
17990,2011/4/17,22998,0.42,24
17990,2011/4/17,22996,0.42,24
17990,2011/4/17,22798,2.95,8
17990,2011/4/17,15036,0.83,24
17990,2011/4/17,22900,3.25,12
17990,2011/4/17,85049C,1.25,12
17990,2011/4/17,85049D,1.25,12
17990,2011/4/17,85049G,1.25,12
17990,2011/4/17,21314,2.1,8
17990,2011/4/17,20828,2.55,12
17990,2011/4/17,22219,0.85,12
16193,2011/4/17,22748,2.1,12
16193,2011/4/17,22745,2.1,12
16193,2011/4/17,20819,3.75,4
16193,2011/4/17,71459,0.85,12
16193,2011/4/17,84970S,0.85,12
16193,2011/4/17,23179,2.89,6
16193,2011/4/17,21974,1.45,12
16193,2011/4/17,22969,1.45,12
16193,2011/4/17,22968,9.95,2
16193,2011/4/17,22712,0.42,12
16193,2011/4/17,22621,1.65,12
16193,2011/4/17,21791,1.25,12
16193,2011/4/17,23077,1.25,20
16193,2011/4/17,22431,1.95,6
16193,2011/4/17,22090,2.95,6
16193,2011/4/17,22466,1.95,12
16193,2011/4/17,22637,2.55,4
16193,2011/4/17,22139,4.95,3
16193,2011/4/17,84077,0.29,48
16085,2011/4/17,22443,7.95,1
16085,2011/4/17,22991,1.95,3
16085,2011/4/17,21889,1.25,3
16085,2011/4/17,22548,1.25,3
16085,2011/4/17,85049G,1.25,1
16085,2011/4/17,22960,4.25,2
16085,2011/4/17,47504K,1.95,1
16085,2011/4/17,47503A,1.25,1
16085,2011/4/17,22549,1.45,3
16085,2011/4/17,84077,0.29,48
16085,2011/4/17,21790,0.85,3
16085,2011/4/17,21791,1.25,3
16085,2011/4/17,22531,0.42,4
16085,2011/4/17,22533,0.42,4
16085,2011/4/17,21892,1.25,3
16085,2011/4/17,21891,1.45,3
16085,2011/4/17,22621,1.65,6
16085,2011/4/17,85049D,1.25,3
16085,2011/4/17,84880,7.5,1
16085,2011/4/17,21713,2.1,4
16085,2011/4/17,84755,0.65,8
16085,2011/4/17,85049C,1.25,3
16085,2011/4/17,85049G,1.25,2
16085,2011/4/17,22489,0.42,3
16085,2011/4/17,21078,0.85,1
16085,2011/4/17,22560,1.25,3
16085,2011/4/17,22766,2.95,4
16085,2011/4/17,22084,2.95,2
16085,2011/4/17,21380,2.95,3
16770,2011/4/17,21684,0.85,2
16770,2011/4/17,21730,4.95,1
16770,2011/4/17,22507,4.95,1
16770,2011/4/17,85136A,7.95,1
16770,2011/4/17,21107,2.95,1
16770,2011/4/17,22989,3.25,1
16770,2011/4/17,22271,2.95,1
16770,2011/4/17,20972,1.25,2
16770,2011/4/17,22524,1.25,1
16770,2011/4/17,22525,1.25,1
16770,2011/4/17,22523,0.85,1
16770,2011/4/17,22998,0.42,4
16770,2011/4/17,22999,0.42,3
16770,2011/4/17,23003,0.42,2
16770,2011/4/17,22997,0.42,2
16770,2011/4/17,21445,1.25,1
16770,2011/4/17,85211,1.65,3
16770,2011/4/17,22271,2.95,2
16770,2011/4/17,22273,2.95,2
16770,2011/4/17,20971,1.25,1
16770,2011/4/17,20972,1.25,2
16770,2011/4/17,22470,2.95,2
16770,2011/4/17,21531,2.55,1
16770,2011/4/17,21535,2.55,1
16770,2011/4/17,85123A,2.95,5
16770,2011/4/17,22522,0.85,2
16770,2011/4/17,22520,0.85,2
16770,2011/4/17,85211,1.65,1
16770,2011/4/17,22521,0.85,2
16770,2011/4/17,22523,0.85,1
16770,2011/4/17,20677,1.25,2
16770,2011/4/17,22200,4.25,1
16770,2011/4/17,22199,4.25,1
16770,2011/4/17,21181,2.1,3
16770,2011/4/17,21166,2.08,2
16770,2011/4/17,21175,2.55,1
16770,2011/4/17,84828,1.25,2
16770,2011/4/17,85152,2.1,2
14532,2011/4/17,22509,16.95,1
14532,2011/4/17,16011,0.21,25
14532,2011/4/17,21918,0.42,25
14532,2011/4/17,22439,0.65,4
14532,2011/4/17,22534,0.42,25
14532,2011/4/17,22543,0.42,25
14532,2011/4/17,22983,0.42,12
14532,2011/4/17,21212,0.55,1
14532,2011/4/17,22714,0.42,1
14532,2011/4/17,21242,1.69,6
14532,2011/4/17,20675,1.25,6
14532,2011/4/17,21238,0.85,4
14532,2011/4/17,21561,2.55,1
14532,2011/4/17,22352,2.55,1
14532,2011/4/17,21080,0.85,5
14532,2011/4/17,22090,2.95,1
14532,2011/4/17,20751,2.1,1
14532,2011/4/17,21086,0.65,6
14532,2011/4/17,84997C,4.15,5
14532,2011/4/17,22333,1.65,11
15555,2011/4/17,21383,0.65,1
15555,2011/4/17,22219,0.85,1
15555,2011/4/17,85202,0.42,1
15555,2011/4/17,85203,0.42,1
15555,2011/4/17,22229,0.85,1
15555,2011/4/17,22294,1.25,2
15555,2011/4/17,85202,0.42,1
15555,2011/4/17,22249,0.85,1
15555,2011/4/17,22219,0.85,1
15555,2011/4/17,85203,0.42,4
15555,2011/4/17,85202,0.42,1
15555,2011/4/17,22294,1.25,1
15555,2011/4/17,22297,1.25,2
15555,2011/4/17,22266,0.65,2
15555,2011/4/17,85202,0.42,1
15555,2011/4/17,21454,0.85,3
15555,2011/4/17,22247,0.85,3
15555,2011/4/17,22266,0.65,1
15555,2011/4/17,21383,0.65,1
15555,2011/4/17,21383,0.65,1
15555,2011/4/17,85202,0.42,1
15555,2011/4/17,21383,0.65,1
15555,2011/4/17,22249,0.85,1
15555,2011/4/17,22230,0.85,1
15555,2011/4/17,22229,0.85,2
15555,2011/4/17,22230,0.85,2
15555,2011/4/17,22228,0.85,3
15555,2011/4/17,22162,2.95,4
15555,2011/4/17,22561,1.65,1
15555,2011/4/17,16235,0.21,12
15555,2011/4/17,23158,2.08,1
15555,2011/4/17,23158,2.08,1
15555,2011/4/17,22402,1.25,1
15555,2011/4/17,22398,1.25,1
15555,2011/4/17,85123A,2.95,2
15555,2011/4/17,22861,1.65,2
15555,2011/4/17,22860,1.65,2
15555,2011/4/17,22858,1.65,2
15555,2011/4/17,22859,1.65,2
15555,2011/4/17,20973,0.65,3
15555,2011/4/17,22759,1.65,3
15555,2011/4/17,22399,1.25,1
15555,2011/4/17,22400,1.25,1
15555,2011/4/17,22396,1.25,1
15555,2011/4/17,22084,2.95,1
15555,2011/4/17,84536A,0.42,6
15555,2011/4/17,22562,1.25,2
15555,2011/4/17,75049L,1.25,2
15555,2011/4/17,84535A,0.65,6
15555,2011/4/17,22563,1.25,2
15555,2011/4/17,22560,1.25,3
15555,2011/4/17,22564,1.25,2
15555,2011/4/17,22989,3.25,2
15555,2011/4/17,21035,3.25,2
15555,2011/4/17,47559B,1.25,2
15555,2011/4/17,21154,1.25,2
15555,2011/4/17,22558,1.65,2
15555,2011/4/17,16202E,0.5,2
15555,2011/4/17,16202A,0.5,4
15555,2011/4/17,16202B,0.5,5
15555,2011/4/17,85099C,2.08,1
15555,2011/4/17,21931,2.08,1
15555,2011/4/17,21929,2.08,1
15555,2011/4/17,22663,2.08,1
15555,2011/4/17,22385,2.08,1
15555,2011/4/17,23206,1.65,2
15555,2011/4/17,22029,0.42,12
15555,2011/4/17,22817,0.42,12
15555,2011/4/17,21506,0.42,12
15555,2011/4/17,22715,0.42,12
15555,2011/4/17,22383,1.65,3
15555,2011/4/17,22662,1.65,2
15555,2011/4/17,82482,2.55,4
15555,2011/4/17,17107D,2.55,2
15555,2011/4/17,21733,2.95,2
15555,2011/4/17,22804,2.95,2
15555,2011/4/17,37370,1.25,6
15555,2011/4/17,21875,1.25,2
15555,2011/4/17,21871,1.25,2
15555,2011/4/17,21877,1.25,2
15555,2011/4/17,21876,1.25,2
15555,2011/4/17,21868,1.25,2
15555,2011/4/17,21874,1.25,2
15555,2011/4/17,21875,1.25,6
15555,2011/4/17,21889,1.25,3
15555,2011/4/17,22623,5.95,2
15555,2011/4/17,82484,7.95,1
15555,2011/4/17,22382,1.65,2
15555,2011/4/17,23208,1.65,2
15555,2011/4/17,21918,0.42,3
15555,2011/4/17,22553,1.65,2
15555,2011/4/17,22554,1.65,2
15555,2011/4/17,22551,1.65,2
15555,2011/4/17,22557,1.65,2
15555,2011/4/17,22556,1.65,2
15555,2011/4/17,20725,1.65,2
15555,2011/4/17,20727,1.65,2
15555,2011/4/17,20726,1.65,1
15555,2011/4/17,20726,1.65,1
12754,2011/4/18,84077,0.21,576
12754,2011/4/18,22492,0.55,576
12754,2011/4/18,22546,0.36,480
12754,2011/4/18,22544,0.36,480
12754,2011/4/18,22543,0.36,480
12754,2011/4/18,22540,0.36,480
12754,2011/4/18,22536,0.36,576
12754,2011/4/18,22534,0.36,576
12754,2011/4/18,22533,0.36,576
12754,2011/4/18,22531,0.36,576
12754,2011/4/18,22561,1.45,288
12754,2011/4/18,22489,0.36,576
12754,2011/4/18,22494,1.06,96
12754,2011/4/18,21260,2.75,96
15491,2011/4/18,21622,4.95,4
15491,2011/4/18,21625,6.95,3
15491,2011/4/18,22978,3.75,6
15491,2011/4/18,22979,1.45,12
15491,2011/4/18,23009,16.95,1
15491,2011/4/18,23053,8.25,2
15491,2011/4/18,23052,8.25,2
15491,2011/4/18,21787,0.85,24
15491,2011/4/18,47566,4.95,8
15491,2011/4/18,22423,12.75,5
15491,2011/4/18,22197,0.85,12
15491,2011/4/18,84913B,4.65,4
15491,2011/4/18,82011B,3.75,2
15491,2011/4/18,21122,1.25,24
15491,2011/4/18,22139,4.95,3
15491,2011/4/18,22138,4.95,3
15491,2011/4/18,21524,7.95,2
15491,2011/4/18,22606,15.95,1
15491,2011/4/18,22605,14.95,1
15491,2011/4/18,22485,12.75,2
15491,2011/4/18,22960,4.25,6
15491,2011/4/18,22654,5.95,3
15491,2011/4/18,22651,0.85,12
15491,2011/4/18,21673,1.25,12
15491,2011/4/18,22771,1.25,12
15491,2011/4/18,47566B,4.95,4
15491,2011/4/18,47590B,5.45,3
15491,2011/4/18,22669,2.95,5
15491,2011/4/18,21166,2.08,12
15491,2011/4/18,21175,2.55,12
15491,2011/4/18,22117,2.95,6
15491,2011/4/18,22413,2.95,6
15491,2011/4/18,21181,2.1,12
15491,2011/4/18,21908,2.1,12
15491,2011/4/18,22335,0.65,24
15491,2011/4/18,22424,12.75,1
15491,2011/4/18,22849,16.95,1
15491,2011/4/18,20751,2.1,12
15491,2011/4/18,22722,3.95,4
15491,2011/4/18,35241,4.25,3
15491,2011/4/18,21520,0.42,12
15491,2011/4/18,22713,0.42,12
15491,2011/4/18,21519,0.42,12
15491,2011/4/18,22712,0.42,12
15491,2011/4/18,16161P,0.42,25
15491,2011/4/18,22990,4.95,2
15491,2011/4/18,84978,1.25,12
15491,2011/4/18,84970L,0.95,12
15491,2011/4/18,84755,0.65,16
15491,2011/4/18,21080,0.85,12
15491,2011/4/18,21087,0.19,12
15491,2011/4/18,21086,0.65,12
15491,2011/4/18,21094,0.85,12
15491,2011/4/18,22501,9.95,2
15491,2011/4/18,22502,5.95,4
15491,2011/4/18,21870,1.25,12
15491,2011/4/18,21874,1.25,12
15491,2011/4/18,21977,0.55,24
15491,2011/4/18,82482,2.55,6
15491,2011/4/18,21876,1.25,12
13811,2011/4/18,M,222.75,1
16617,2011/4/18,85123A,2.95,18
16617,2011/4/18,22789,1.95,8
16617,2011/4/18,84755,0.65,16
16617,2011/4/18,84946,1.25,48
16617,2011/4/18,22526,12.75,1
17284,2011/4/18,22292,1.45,3
17284,2011/4/18,22291,1.45,3
17284,2011/4/18,82583,2.1,2
17284,2011/4/18,23077,1.25,20
17284,2011/4/18,22900,3.25,3
17284,2011/4/18,21094,0.85,6
17284,2011/4/18,21080,0.85,2
17284,2011/4/18,21918,0.42,6
17284,2011/4/18,22436,0.65,10
17284,2011/4/18,22908,0.85,5
17284,2011/4/18,22456,4.95,1
17284,2011/4/18,22616,0.29,12
17284,2011/4/18,21980,0.29,12
17284,2011/4/18,22908,0.85,1
17284,2011/4/18,22926,5.95,2
17284,2011/4/18,22975,1.25,2
17284,2011/4/18,22976,1.25,2
17284,2011/4/18,22977,1.25,2
17284,2011/4/18,23155,0.83,6
17284,2011/4/18,22953,1.25,3
17284,2011/4/18,21224,1.25,3
17284,2011/4/18,22920,0.65,3
17284,2011/4/18,22916,0.65,3
17284,2011/4/18,22917,0.65,3
17284,2011/4/18,22921,0.65,3
17284,2011/4/18,22918,0.65,3
17284,2011/4/18,22919,0.65,6
17284,2011/4/18,22924,0.85,12
17284,2011/4/18,84929,0.55,12
17284,2011/4/18,82600,2.1,2
17284,2011/4/18,21166,2.08,2
17284,2011/4/18,22996,0.42,6
17284,2011/4/18,22302,2.55,4
17284,2011/4/18,22970,2.55,2
17284,2011/4/18,23154,2.08,6
17284,2011/4/18,22970,2.55,2
17284,2011/4/18,22303,2.55,4
17284,2011/4/18,21212,0.55,4
17284,2011/4/18,22951,0.55,3
17284,2011/4/18,84991,0.55,3
17284,2011/4/18,20974,0.65,4
17284,2011/4/18,22759,1.65,3
17284,2011/4/18,21917,0.42,6
18231,2011/4/18,47566B,4.95,4
18231,2011/4/18,47566,4.95,6
18231,2011/4/18,21955,7.95,2
18231,2011/4/18,22414,7.95,2
18231,2011/4/18,21523,7.95,2
18231,2011/4/18,48138,7.95,2
18231,2011/4/18,22505,4.95,2
18231,2011/4/18,22774,1.25,30
18231,2011/4/18,21755,5.95,3
18231,2011/4/18,21756,5.95,3
18231,2011/4/18,21754,5.95,4
18231,2011/4/18,35001G,4.25,4
18231,2011/4/18,22766,2.95,4
18231,2011/4/18,22796,9.95,4
18231,2011/4/18,22767,9.95,4
18231,2011/4/18,22671,1.65,6
18231,2011/4/18,22672,1.65,6
18231,2011/4/18,22675,1.25,3
18231,2011/4/18,22412,2.1,3
18231,2011/4/18,22674,1.25,6
18231,2011/4/18,22673,1.25,6
18231,2011/4/18,22191,8.5,2
18231,2011/4/18,22781,7.65,3
18231,2011/4/18,22467,2.55,6
18231,2011/4/18,22925,5.95,2
18231,2011/4/18,22926,5.95,3
16033,2011/4/18,21623,9.95,1
16033,2011/4/18,48138,7.95,2
16033,2011/4/18,22507,4.95,3
16033,2011/4/18,22193,8.5,3
16033,2011/4/18,82583,2.1,4
16033,2011/4/18,21907,2.1,2
16033,2011/4/18,21770,4.95,4
16033,2011/4/18,82583,2.1,2
16033,2011/4/18,22427,5.95,1
16033,2011/4/18,22407,1.25,3
16033,2011/4/18,22405,1.25,3
16033,2011/4/18,84978,1.25,6
16033,2011/4/18,21326,0.65,12
16033,2011/4/18,21912,3.75,1
16033,2011/4/18,23184,4.95,1
16033,2011/4/18,22637,2.55,4
16033,2011/4/18,21534,4.95,1
16033,2011/4/18,21916,0.42,3
16033,2011/4/18,22139,4.95,6
16033,2011/4/18,23194,2.25,1
16033,2011/4/18,23193,2.25,1
16033,2011/4/18,23177,2.25,1
16033,2011/4/18,23176,2.25,1
16033,2011/4/18,23254,4.15,1
16033,2011/4/18,23256,4.15,1
16033,2011/4/18,22922,0.85,6
16033,2011/4/18,22923,0.85,6
16033,2011/4/18,22384,1.65,2
16033,2011/4/18,22668,2.95,5
16033,2011/4/18,22915,0.42,1
16033,2011/4/18,47566,4.95,2
16033,2011/4/18,22604,2.55,2
16033,2011/4/18,22640,2.55,2
16033,2011/4/18,22443,7.95,1
16033,2011/4/18,21716,2.55,1
16033,2011/4/18,21718,1.25,1
16033,2011/4/18,85123A,2.95,6
16033,2011/4/18,22384,1.65,2
16033,2011/4/18,84849B,1.69,5
16033,2011/4/18,22966,1.25,2
16033,2011/4/18,22863,2.95,1
16033,2011/4/18,22956,2.1,1
16033,2011/4/18,22955,2.1,1
16033,2011/4/18,22099,1.25,2
16033,2011/4/18,22093,1.25,2
16033,2011/4/18,22607,9.95,1
16033,2011/4/18,22666,2.95,1
16033,2011/4/18,22960,4.25,1
16033,2011/4/18,22283,7.95,1
16033,2011/4/18,22853,3.25,3
16033,2011/4/18,22845,6.35,2
16033,2011/4/18,22727,3.75,10
18116,2011/4/18,21955,7.95,1
18116,2011/4/18,48185,7.95,2
18116,2011/4/18,21524,7.95,1
18116,2011/4/18,21381,1.69,1
18116,2011/4/18,84406B,4.15,1
18116,2011/4/18,72800B,2.55,1
18116,2011/4/18,82482,2.55,2
18116,2011/4/18,82494L,2.95,1
18116,2011/4/18,85014B,5.95,1
18116,2011/4/18,15056N,5.95,1
18116,2011/4/18,22499,5.95,2
18116,2011/4/18,85123A,2.95,5
18116,2011/4/18,21181,2.1,2
18116,2011/4/18,82600,2.1,1
18116,2011/4/18,22283,7.95,1
18116,2011/4/18,21380,2.95,1
18116,2011/4/18,72800B,2.55,1
18116,2011/4/18,17091A,0.38,2
18116,2011/4/18,21381,1.69,1
18116,2011/4/18,22937,2.55,1
18116,2011/4/18,22775,1.25,2
18116,2011/4/18,22805,1.25,1
18116,2011/4/18,22771,1.25,2
18116,2011/4/18,21670,1.25,2
18116,2011/4/18,21673,1.25,2
18116,2011/4/18,84755,0.65,4
18116,2011/4/18,23057,4.95,1
18116,2011/4/18,22772,1.25,6
18116,2011/4/18,84380,1.25,1
18116,2011/4/18,84378,1.25,1
18116,2011/4/18,21294,0.39,5
18116,2011/4/18,82486,8.95,1
18116,2011/4/18,84596B,0.42,2
18116,2011/4/18,84596F,0.42,2
18116,2011/4/18,84596G,0.42,1
18116,2011/4/18,84596L,0.42,1
18116,2011/4/18,22064,1.65,1
18116,2011/4/18,47021G,0.39,2
18116,2011/4/18,37479B,0.39,6
18116,2011/4/18,47591D,1.95,1
18116,2011/4/18,37342,0.79,4
18116,2011/4/18,22930,2.55,1
18116,2011/4/18,21043,1.95,2
18116,2011/4/18,37333,1.95,1
18116,2011/4/18,37340,0.39,10
18116,2011/4/18,37479P,0.39,6
18116,2011/4/18,79164,0.39,18
